"","Month","Year","U.S. merchandise exports to the World","U.S. agricultural exports to the World","Bulk","Corn","Cotton","Rice","Soybeans","Tobacco","Wheat","Intermediates","Soymeal","Soybean & Vegetable Oil","Feeds & Fodders","Distillers Grain","Hides & Skins","Consumer Oriented","Tree Nuts","Dairy Products","Prepared Food","Fresh & Processed Fruit","Fresh & Processed Vegetables","Juices & Beverages","Beef & Beef Products","Pork & Pork Products","Poultry Meat & Products","Wine & Beer","Agricultural Related 5/","Season"
"306","6","1995","108.28526306152344","106.06546783447266","104.76939392089844","96.024940490722656","121.2149658203125","104.97232818603516","109.04854583740234","102.04005432128906","94.696395874023438","110.91489410400391","132.0242919921875","110.96565246582031","100.11035919189453","110.99246215820312","100.54886627197266","105.89910125732422","98.345771789550781","107.10511016845703","114.544189453125","105.34504699707031","106.84436798095703","111.11229705810547","100.07246398925781","96.308769226074219","114.17942810058594","103.05453491210938","103.30957794189453","Summer"
"307","7","1995","107.22801971435547","105.27117156982422","104.20046997070312","96.388229370117188","120.11110687255859","104.60285186767578","108.05682373046875","100.86797332763672","94.324966430664062","109.89908599853516","130.9542236328125","109.93716430664062","99.838287353515625","109.62860107421875","99.650993347167969","104.94020080566406","97.532981872558594","105.78788757324219","113.31964111328125","104.60485076904297","106.22718811035156","110.04453277587891","99.138916015625","96.110145568847656","111.48370361328125","102.34608459472656","102.62904357910156","Summer"
"308","8","1995","108.36119079589844","106.43956756591797","105.39144134521484","99.181259155273438","120.32761383056641","106.50949096679688","108.45787048339844","102.20597839355469","95.349098205566406","110.87039947509766","131.86845397949219","110.56220245361328","101.555908203125","110.11283111572266","99.958473205566406","106.08664703369141","98.917076110839844","106.24723815917969","114.07742309570312","105.79092407226562","107.68692016601562","111.16754150390625","100.5438232421875","98.478691101074219","110.58024597167969","103.52139282226562","104.09548187255859","Summer"
"309","9","1995","108.81655883789062","106.95303344726562","105.88064575195312","100.94265747070312","119.40477752685547","107.30406188964844","108.44224548339844","101.97077941894531","95.998260498046875","111.18289947509766","131.96255493164062","110.69850158691406","102.46366119384766","110.044677734375","99.74853515625","106.68048858642578","99.395774841308594","106.59091949462891","114.33824920654297","106.38314056396484","108.46240234375","111.59677886962891","101.37393188476562","100.11965179443359","110.03832244873047","103.93878936767578","104.74033355712891","Autumn"
"310","10","1995","108.95161437988281","107.27945709228516","106.24005889892578","101.81292724609375","119.66909790039062","108.18592071533203","108.22359466552734","100.80564117431641","96.737632751464844","111.68913269042969","132.77456665039062","111.02065277099609","102.85514831542969","110.83439636230469","99.463371276855469","107.06795501708984","98.772140502929688","107.75826263427734","114.78733825683594","106.60166168212891","108.85054016113281","111.61644744873047","102.2154541015625","100.95812225341797","110.38643646240234","103.7349853515625","104.47531127929688","Autumn"
"311","11","1995","110.60198211669922","108.84497833251953","107.66407775878906","104.29329681396484","120.925048828125","110.79197692871094","108.71458435058594","101.48481750488281","97.798736572265625","113.87525177001953","135.65814208984375","112.61736297607422","104.40740203857422","113.67739105224609","99.615402221679688","108.80055999755859","99.011428833007812","111.13983154296875","116.49015808105469","107.86444091796875","110.15227508544922","112.54844665527344","105.03218841552734","103.45363616943359","112.37263488769531","104.76447296142578","105.02091217041016","Autumn"
"312","12","1995","110.59294891357422","108.53433227539062","106.94903564453125","103.48448181152344","120.86389923095703","110.33798980712891","107.94334411621094","101.78144836425781","96.790542602539062","113.49317932128906","135.18983459472656","112.61080169677734","104.05007934570312","112.88813018798828","99.085441589355469","108.78172302246094","99.57196044921875","110.20941162109375","116.78871154785156","108.13705444335938","110.62542724609375","113.26874542236328","104.39384460449219","102.79960632324219","111.48294067382812","105.20858001708984","105.24617004394531","Winter"
"313","1","1996","110.58522796630859","108.58639526367188","106.96656036376953","104.39950561523438","120.12952423095703","110.38777160644531","107.74923706054688","101.81929779052734","96.866615295410156","113.11824798583984","134.37435913085938","112.45745086669922","104.35451507568359","111.83826446533203","99.31011962890625","108.87521362304688","100.27658081054688","109.05056762695312","116.65436553955078","108.48902130126953","111.12972259521484","113.65518951416016","104.24708557128906","103.51603698730469","110.16844177246094","105.64730072021484","105.93998718261719","Winter"
"314","2","1996","110.41777038574219","108.32390594482422","106.53345489501953","103.98745727539062","119.96141052246094","110.03447723388672","107.26515197753906","101.85288238525391","96.307815551757812","112.70034027099609","133.70161437988281","112.08658599853516","104.03854370117188","111.17138671875","98.822097778320312","108.77412414550781","100.35684204101562","108.32749938964844","116.74762725830078","108.52098083496094","111.43299865722656","114.0030517578125","103.84531402587891","103.15773773193359","109.57199096679688","105.65853881835938","105.97921752929688","Winter"
"315","3","1996","110.25574493408203","108.19996643066406","106.54924011230469","103.99044036865234","120.12325286865234","110.03787994384766","107.34067535400391","102.13092803955078","96.216339111328125","112.59976196289062","133.66806030273438","111.74671936035156","104.13883209228516","111.07784271240234","98.728843688964844","108.48501586914062","100.15828704833984","108.16613006591797","116.33766937255859","108.1834716796875","111.05406951904297","113.63285827636719","103.591552734375","102.99473571777344","109.27133941650391","105.54407501220703","105.87728881835938","Spring"
"316","4","1996","109.87982940673828","107.75102233886719","106.09024047851562","103.55229949951172","119.53956604003906","109.46267700195312","106.91118621826172","102.52985382080078","95.893142700195312","112.01264190673828","132.91893005371094","111.41189575195312","103.83586120605469","110.04322052001953","98.267135620117188","107.96470642089844","100.26454925537109","107.09145355224609","115.72689819335938","107.76950836181641","110.70392608642578","113.43973541259766","102.75371551513672","102.50705718994141","108.04572296142578","105.48023223876953","105.91229248046875","Spring"
"317","5","1996","109.92291259765625","107.43495941162109","105.50486755371094","102.80352783203125","119.23599243164062","108.92457580566406","106.42007446289062","103.318603515625","94.93975830078125","111.71620941162109","132.51461791992188","111.39134216308594","103.44937896728516","109.46279907226562","97.914443969726562","107.80925750732422","100.84478759765625","106.41486358642578","115.74923706054688","107.747802734375","110.67217254638672","113.74425506591797","102.22287750244141","101.73903656005859","107.60612487792969","105.63143920898438","105.97005462646484","Spring"
"318","6","1996","109.86488342285156","107.65846252441406","105.76395416259766","103.91298675537109","119.41072845458984","109.54541015625","106.25477600097656","103.28908538818359","95.01727294921875","111.83378601074219","132.63906860351562","111.31178283691406","103.95491790771484","109.4896240234375","98.058975219726562","108.08982086181641","100.88484191894531","106.58204650878906","115.77607727050781","107.98287963867188","111.00302124023438","113.87424468994141","102.91707611083984","102.73126983642578","107.57475280761719","105.32078552246094","106.04924774169922","Summer"
"319","7","1996","109.67598724365234","107.62709045410156","105.59419250488281","104.20639038085938","119.41301727294922","109.79010772705078","105.87528228759766","102.63365936279297","94.551628112792969","111.72915649414062","132.52804565429688","111.11299133300781","103.98831176757812","109.35504150390625","98.107223510742188","108.26377105712891","100.60608673095703","106.54940032958984","115.97480773925781","108.18348693847656","111.36228942871094","114.06398010253906","103.25846099853516","103.14175415039062","107.76175689697266","105.31182098388672","105.94045257568359","Summer"
"320","8","1996","108.99399566650391","106.91698455810547","104.63381958007812","103.13123321533203","118.32289886474609","108.62847137451172","105.04401397705078","101.60459899902344","93.730377197265625","110.93347930908203","131.66474914550781","110.46389770507812","103.26703643798828","108.29774475097656","97.545379638671875","107.77135467529297","99.974609375","105.70014953613281","115.64669036865234","107.83310699462891","111.06963348388672","113.907470703125","102.49668121337891","102.37639617919922","107.4190673828125","104.95565795898438","105.52363586425781","Summer"
"321","9","1996","109.2039794921875","107.09536743164062","104.79018402099609","103.62677001953125","118.16502380371094","108.88536071777344","104.95574188232422","102.32205963134766","94.106307983398438","111.01288604736328","131.71185302734375","110.55558013916016","103.50540161132812","108.14628601074219","97.548164367675781","107.97207641601562","100.35952758789062","105.66632080078125","115.69740295410156","107.98323059082031","111.30240631103516","114.16469573974609","102.78191375732422","102.87367248535156","107.34622192382812","105.05812835693359","105.86126708984375","Autumn"
"322","10","1996","109.45951080322266","107.43331146240234","105.34309387207031","104.73406982421875","118.33798980712891","109.62442016601562","105.11579132080078","103.17154693603516","94.913139343261719","111.32167053222656","132.03431701660156","110.65696716308594","104.00434112548828","108.36165618896484","97.719268798828125","108.14066314697266","100.79063415527344","106.1295166015625","115.38528442382812","107.94390106201172","111.11444091796875","113.84750366210938","103.40079498291016","103.81758880615234","107.45664978027344","104.85175323486328","106.05084991455078","Autumn"
"323","11","1996","109.08236694335938","107.28424072265625","105.48403167724609","105.08378601074219","118.57164764404297","109.78211212158203","104.99488830566406","103.15186309814453","95.264213562011719","111.14820861816406","131.83973693847656","110.34953308105469","103.87790679931641","108.36090850830078","97.562248229980469","107.83949279785156","100.34044647216797","106.4185791015625","114.81136322021484","107.43471527099609","110.54222106933594","113.07975769042969","103.57677459716797","104.01830291748047","107.42293548583984","103.71005249023438","105.43378448486328","Autumn"
"324","12","1996","109.41501617431641","107.38683319091797","105.2620849609375","104.87279510498047","118.37353515625","109.44385528564453","104.64878082275391","104.35482025146484","95.273109436035156","111.01227569580078","131.35466003417969","110.49148559570312","104.00081634521484","107.69002532958984","97.523651123046875","108.18513488769531","101.25363159179688","105.68482971191406","115.44992828369141","108.04868316650391","111.45710754394531","114.307373046875","103.46111297607422","103.92213439941406","106.56065368652344","104.35549163818359","106.24214172363281","Winter"
"325","1","1997","109.79924011230469","107.75689697265625","105.69470977783203","106.03363800048828","118.35021209716797","109.97218322753906","104.74575042724609","105.90890502929688","95.794525146484375","111.26708984375","131.70515441894531","110.9661865234375","104.57763671875","107.33278656005859","97.786323547363281","108.41880798339844","102.51693725585938","105.24919891357422","115.13135528564453","108.30249786376953","111.61031341552734","114.37128448486328","103.62582397460938","104.92131805419922","106.09667205810547","104.89916229248047","107.02439117431641","Winter"
